Id,BC,CH4,CO,CO2,Latitude,Longitude,N2O,NH3,NMVOC,NOx,OC,PM10,PM2.5,SO2,SPF
111,0.0247813545227006,0.1939841452674874,3.243460426428362,144.3034332863026,,,0.005309154345955,0.0276210399313362,0.1913196942976032,0.0708084551099638,0.0938723857039192,0.2120707295893646,0.1013081404986926,0.0129565399508634,
112,0.025469078356573,0.1993675281641574,3.3334718516486213,148.3080937373567,,,0.0054564922155648,0.0283875697616456,0.274098729353978,0.0727735075922322,0.0964775006475722,0.2508905629738238,0.1139999653148168,0.0133161054992504,
113,0.0267293666614316,0.20923284594259903,3.526378941652631,155.64683383864957,,,0.0057264962134968,0.029792281010440267,0.2938130650934153,0.07837146873923781,0.10125150377252842,0.26176475993161347,0.11915291792624902,0.0143078447117828,
114,0.027639934308278002,0.21636061155847544,3.6455568552500197,160.94912825354993,,,0.0059215761141984,0.030807190236273464,0.3008429279555271,0.080973259060556,0.10470075660800143,0.2695571001376471,0.12287539060286522,0.0147839206294056,
115,0.0276785668615978,0.21666302048565422,3.650613203471418,161.17408811502798,,,0.0059298527476716,0.030850249678279266,0.3011411831733488,0.0810836449321202,0.10484709767836722,0.26988770489780767,0.12303332354135582,0.0148041190499574,
116,0.0276785684838522,0.2166630336791852,3.622656762176815,161.17409792960245,,,0.0059298531087654,0.0308502444704704,0.2136870789720182,0.0790867453270806,0.1048471040623884,0.2368641394070208,0.1131521806927936,0.014471302527682,
117,0.027675425154020203,0.21663842774361583,3.6502020070539536,161.15579374821172,,,0.0059291796686264,0.030846747963698667,0.3011169282226041,0.0810746680434766,0.10483519681212403,0.26986081919155847,0.12302047999188823,0.0148024764577534,
118,0.025957064486381003,0.20318739845997064,3.425297641204503,151.14966822600437,,,0.0055610382904722,0.028931481040988066,0.287850654285698,0.07616474820492261,0.09832600397428702,0.25515565042646626,0.11599568545189881,0.0139040587130792,
119,0.0213472237478016,0.1671023651575538,2.7939907552947187,124.30626724285169,,,0.0045734265909836,0.0237933934975618,0.2422767414571128,0.0609960175132446,0.080863813135228,0.2156170788976124,0.0971494971356834,0.011161058895108,
120,0.0182822739516586,0.1431104697206872,2.3928406339939197,106.4588659626497,,,0.0039167921235086,0.0203772323418326,0.21861438444194536,0.052238451018819,0.069253707272648,0.18938824064636162,0.08461973955989541,0.0095585982852676,
264,0.0247903060296454,0.194054216111353,3.2446320273796223,144.35555849132462,,,0.0053110721157022,0.0276310171878474,0.1913888026899878,0.0708340325002992,0.0939062942342936,0.212147333659048,0.1013447349682324,0.0129612201049382,
265,0.0276497672504362,0.2164375826191256,3.618887167551482,161.00638648102094,,,0.0059236827360596,0.0308181429153464,0.2134647245737748,0.079004450759946,0.104738004275712,0.2366176678681864,0.1130344389689192,0.0144562442575198,
266,0.027677439285219402,0.21665419401332384,3.6504656227829604,161.16752216470604,,,0.0059296111758468,0.030848992893378866,0.3011324779361986,0.08108042307670041,0.10484282639107283,0.26987805546782867,0.12302871391979261,0.0148035295144508,
267,0.027677447712546602,0.21665425998097962,3.6504667257776435,161.16757123757841,,,0.0059296129813164,0.030849002286390065,0.3011325429977617,0.0810804471563372,0.10484285831399723,0.2698781275861395,0.12302874837137381,0.0148035339205458,
268,0.027677444341615603,0.21665423359391722,3.6504662845797706,161.16755160842945,,,0.0059296122591286,0.030848998529185465,0.30113251697313625,0.08108043752448241,0.10484284554482742,0.2698780987388151,0.12302873459074122,0.0148035321581078,
